manga_id,manga_name,manga_rank
14110,Seitokai Yakuindomo,750
24821,Tomodachi no Hanashi,751
39291,Nijiiro Days,752
42737,Kuroko no Basket: Replace,753
44091,Eiyuu Densetsu: Zero no Kiseki,754
50003,The Stories of Those Around Me,755
54799,Nerawareta Gakuen,756
82593,The New Gate,757
97603,Rokudenashi Majutsu Koushi to Memory Records,758
103293,Dokgo,759
534,Spiral: Suiri no Kizuna,760
744,Mahoraba,761
888,Tsuki no Shippo,762
907,Mekakushi no Kuni,763
1067,Cesare: Hakai no Souzousha,764
1496,Tenshi Nanka ja Nai,765
1506,Sunadokei,766
3993,IS: Otoko demo Onna demo Nai Sei,767
5177,Kidou Senshi Gundam Unicorn,768
8158,L Change the WorLd,769
13419,Gekiga Hyouryuu,770
16735,Vamp!,771
16791,Trace,772
21419,Nozoki Ana,773
21658,Densetsu no Yuusha no Densetsu,774
24302,Rockman Gigamix,775
28125,Maoyuu Maou Yuusha,776
28567,Reimei no Arcana: Hajimari no Toki,777
28899,Steins;Gate: Onshuu no Brownian Motion,778
35585,Familyman,779
44933,Kanshikan Tsunemori Akane,780
55943,Nejimaki Seirei Senki: Tenkyou no Alderamin,781
67879,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",782
72505,The Breaker,783
75101,Sword Art Online: Mother's Rosario,784
85719,Blue Giant,785
86119,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,786
142,Battle Royale,787
160,School Rumble,788
422,Yamato Nadeshiko Shichihenge♥,789
926,Penguin Kakumei,790
933,Elfen Lied,791
1211,Ore to Akuma no Blues,792
1978,Moe Kare!!,793
3042,Soredemo Machi wa Mawatteiru,794
3486,Shiki,795
3749,Umineko no Naku Koro ni - Episode 1: Legend of the Golden Witch,796
4742,Kamen Rider Spirits,797
6888,Subaru,798
9152,Thomas no Shinzou,799
12295,Baka to Test to Shoukanjuu,800
16034,Sarashi Asobi,801
21054,Touhou Ibara Kasen: Wild and Horned Hermit.,802
21485,Golden Time,803
74337,Steins;Gate: Mugen Enten no Arc Light,804
83169,Washio Sumi wa Yuusha de Aru,805
88679,Kamisama Hajimemashita: Kurama-yama Yawa,806
93380,Shokugeki no Souma: Fratelli Aldini,807
103045,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka: Familiar Chronicle - Episode Ryu,808
103758,Kishuku Gakkou no Juliet,809
106190,Hoankan Evans no Uso: Dead or Love,810
124,Aqua,811
356,Hatenkou Yuugi,812
3941,Clannad: Tomoyo After,813
5654,Honoo no Mirage,814
8876,Slayers,815
9547,Umineko no Naku Koro ni - Episode 2: Turn of the Golden Witch,816
14127,Satougashi no Dangan wa Uchinukenai: A Lollypop or A Bullet,817
18511,All You Need Is Kill,818
23898,Tokyo Ravens,819
30779,Tetsugaku Letra,820
69903,Fairy Tail Zerø,821
91476,Deadman Wonderland,822
93695,Ganbare! Nakamura-kun!!,823
95920,Niehime to Kemono no Ou,824
108187,Karakai Jouzu no (Moto) Takagi-san,825
164,Nousatsu Junkie,826
563,V.B. Rose,827
773,Saishuu Heiki Kanojo,828
1472,Orpheus no Mado,829
3675,Meitantei Yumemizu Kiyoshirou Jiken Note,830
5664,Nurarihyon no Mago,831
16686,Bokura no Kiseki,832
21151,Nana to Kaoru: Black Label,833
22044,Iris Zero,834
28107,Sakurasou no Pet na Kanojo,835
34335,Durarara!! Saika-hen,836
35035,Kyou no Kira-kun,837
47417,Steins;Gate: Youen no Valhalla,838
75243,Oushitsu Kyoushi Heine,839
75333,Murasakiiro no Qualia,840
79473,Love Live! School Idol Diary,841
80119,Kobayashi-san Chi no Maid Dragon,842
85901,Suijin no Hanayome,843
87403,My Beautiful World,844
93314,Seirei Gensouki,845
95353,"Kumo desu ga, Nani ka?",846
98964,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,847
111276,Sewayaki Kitsune no Senko-san,848
616,Mx0,849
871,Dragon Quest: Dai no Daibouken,850
955,.hack//AI Buster,851
1261,Higurashi no Naku Koro ni: Himatsubushi-hen,852
1271,Special A,853
1456,Shi ga Futari wo Wakatsu made,854
1721,Nabari no Ou,855
1766,Marie no Kanaderu Ongaku,856
3872,Kiss yori mo Hayaku,857
4177,Maria-sama ga Miteru,858
11378,Fushigi na Shounen,859
11438,Kimi ni shika Kikoenai,860
11454,Doraemon Plus,861
15205,Zetsuen no Tempest,862
16195,Saiyuuki Ibun,863
17149,Kindaichi Shounen no Jikenbo - Case Series,864
17207,Inu x Boku SS,865
19671,Angel Beats!: Heaven's Door,866
23192,Mayo Chiki!,867
43573,Kenshin,868
53537,Danganronpa Kirigiri,869
54723,Gakuen Kino,870
89467,Hitoribocchi no ○○ Seikatsu,871
92826,Shinmai Maou no Testament: Light!,872
98720,Goblin Slayer,873
15,Mahou Sensei Negima!,874
371,Ichigo Mashimaro,875
411,Kitchen no Ohimesama,876
868,Karakuri Circus,877
885,Hakushaku Cain Series,878
1741,Worst,879
1895,Mademoiselle Butterfly,880
4031,Shanaou Yoshitsune,881
8677,Little Busters!,882
11028,Kemono no Souja,883
11072,Koizora: Setsunai Koimonogatari,884
11777,Clannad: Tomoyo Dearest,885
12193,"Toaru Soragoto, Boku no Himitsu",886
13492,Ao no Exorcist,887
13897,Giant Killing,888
14498,Acid Town,889
14721,D-Frag!,890
26474,Mawaru Penguindrum,891
43393,Madan no Ou to Vanadis,892
44167,Gekkou,893
57897,Shin Mazinger Zero vs Ankoku Daishougun,894
70603,Senyuu.: Main Quest Dai-1 Shou,895
81429,Yuugai Toshi,896
82427,The New Gate,897
83807,Kuroko no Basket: Extra Game,898
87397,Shiori Experience: Jimi na Watashi to Hen na Ojisan,899
88923,Arifureta Shokugyou de Sekai Saikyou,900
91641,Hataraku Saibou,901
96581,Zelda no Densetsu: Twilight Princess,902
98578,Kanata no Astra,903
100127,"Uchi no Musume no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",904
109339,Saihate no Paladin,905
23,Ranma ½,906
105,Kekkaishi,907
430,Suzuka,908
892,Sono Yubi dake ga Shitteiru,909
1264,Higurashi no Naku Koro ni: Onisarashi-hen,910
3522,Kieli: Shisha-tachi wa Kouya ni Nemuru,911
3713,Bartender,912
4470,Shitsuji-sama no Okiniiri,913
7728,Rozen Maiden (2008),914
8456,½ Prince,915
11263,Gakuen Kino,916
14466,Touhou Kourindou: Curiosities of Lotus Asia.,917
17644,1 Litre no Namida,918
23942,Kimi ni Todoke,919
24450,Kiba no Tabishounin: The Arms Peddler,920
25132,Akame ga Kill!,921
27327,All Around Type-Moon,922
29699,Another,923
41237,Peak,924
44501,High Score Girl,925
51493,Murasakiiro no Qualia,926
66433,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,927
69015,Gangsta:Cursed.: EP_Marco Adriano,928
77571,Higurashi no Naku Koro ni Kai - Dai 1-wa: Meakashi-hen,929
83257,The Last: Naruto the Movie,930
86655,Kokuhaku Yokou Renshuu Series,931
94320,Kids Are All Right,932
109014,Kono Subarashii Sekai ni Shukufuku wo! Extra: Ano Orokamono ni mo Kyakkou wo!,933
14,Rave,934
118,Kobato.,935
1349,07-Ghost,936
3737,Asterisk,937
7107,Kon no Ki Konoha,938
8483,Kimi no Iru Machi,939
8641,Jinjuu Houretsuden,940
10740,Ilegenes: Kokuyou no Kiseki,941
11089,Shinrei Tantei Yakumo: Akai Hitomi wa Shitteiru,942
12569,Not Simple,943
40099,Chuunibyou demo Koi ga Shitai!,944
49547,Durarara!! Kokinzoku-hen,945
52425,"The Children's Teacher, Mr. Kwon",946
82401,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,947
93234,Mahouka Koukou no Rettousei: Raihousha-hen,948
100790,High School DxD EX,949
103897,Dr. Stone,950
106846,"Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe",951
108032,My Home Hero,952
448,Tenshi Kinryouku,953
1267,Kagen no Tsuki,954
1648,Tengen Toppa Gurren Lagann,955
5489,Ma Series,956
7716,Shibatora,957
7760,Hanma Baki,958
7848,Koukaku Kidoutai: Stand Alone Complex,959
11767,Suki tte Ii na yo.,960
18276,Crows Zero,961
19438,Rockman Megamix,962
24039,Senobi no Housoku,963
29899,Puchimas!: Petit iDOLM@STER,964
34091,Rec: Kimi ga Naita Hi,965
57065,Haken no Kouki Altina,966
60511,Sousei no Onmyouji,967
62887,All You Need Is Kill,968
75929,Arte,969
91514,Kishuku Gakkou no Juliet,970
94658,Daraku no Ou,971
95757,Ensemble Stars!,972
97869,Isekai Goumon-hime,973
113360,Reigen: Reikyuuchi Max 131 no Otoko,974
117851,Shimeji Simulation,975
58,W-Juliet,976
710,Houkago Hokenshitsu,977
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",978
1490,Saiunkoku Monogatari,979
5450,Zero no Tsukaima,980
8947,Saint☆Oniisan,981
10817,Hare Yuku Sora,982
11977,Bambino!,983
14841,Durarara!!,984
17285,Toaru Hikuushi e no Tsuioku,985
25952,Machine-Doll wa Kizutsukanai,986
29375,Hakuouki Shinsengumi Kitan,987
36723,Hataraku Maou-sama!,988
41733,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",989
44171,Omairi desu yo,990
47917,Danganronpa/Zero,991
51747,Kotonoha no Niwa,992
67523,Zero kara Hajimeru Mahou no Sho,993
68883,Colette wa Shinu Koto ni Shita,994
73603,Kakegurui,995
74335,Steins Gate!,996
76407,Tenkuu no Shiro Laputa,997
77575,Higurashi no Naku Koro ni Kai - Dai 3-wa: Minagoroshi-hen,998
79165,Drag-On Dragoon 3: Story Side,999
87581,Type-Moon Gakuen: Chibichuki!,1000
100323,Yuukoku no Moriarty,1001
55,Aishiteruze Baby★★,1002
1149,Hokuto no Ken,1003
3483,Sangokushi,1004
7656,Saijou no Meii,1005
8418,Hakushaku to Yousei,1006
10805,Running on Empty,1007
22103,Hanazakari no Kimitachi e: After School,1008
37979,Biblia Koshodou no Jiken Techou,1009
49381,Steins;Gate: Heiji Kyokusen no Epigraph,1010
55403,Dame na Watashi ni Koishite Kudasai,1011
57015,Jitsu wa Watashi wa,1012
57101,Seiken Tsukai no World Break,1013
64047,Smells Like Green Spirit,1014
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,1015
85802,Ookami Shounen wa Kyou mo Uso wo Kasaneru,1016
94524,Levius/est,1017
97916,Koutetsujou no Kabaneri,1018
98378,Karin wo Idaita Shoujo,1019
98583,Mahouka Koukou no Rettousei SS,1020
67,2001-ya Monogatari,1021
582,Kodomo no Jikan,1022
820,Tenshi Ja Nai!!,1023
2435,Crayon Shin-chan,1024
2598,Clannad,1025
5711,Me-gumi no Daigo,1026
6140,Darren Shan,1027
12064,Sora Log,1028
12269,Hammer Session!,1029
12888,Hapi Mari: Happy Marriage!?,1030
16815,Itsuwaribito◆Utsuho◆,1031
20531,Shanaou Yoshitsune: Genpei no Kassen,1032
22830,Kingdom Hearts,1033
28226,Bonnouji,1034
28833,Lucky Dog 1 Blast,1035
41629,Hyouka,1036
72821,Sankarea: All Night Rea Long,1037
77239,Ao Haru Ride: Awaken,1038
80281,Girls & Panzer: Ribbon no Musha,1039
93408,Kidou Senshi Gundam: Tekketsu no Orphans,1040
94175,Boukyaku Tantei Series,1041
37,Shinshi Doumei Cross,1042
219,Alive: Saishuu Shinkateki Shounen,1043
379,Jiraishin,1044
1355,.hack//Another Birth,1045
1397,Chi's Sweet Home,1046
1893,Yumekui Kenbun,1047
2436,Hotel,1048
5206,Kidou Senshi Gundam: Senkou no Hathaway,1049
5220,Sono Yubi dake ga Shitteiru,1050
5373,Touhou Bougetsushou: Cage in Lunatic Runagate.,1051
5655,Kaijuu no Kodomo,1052
6404,Junjou Minimum,1053
10309,Junjou Mistake,1054
10685,Yongbi Bulpae,1055
11493,Jin,1056
14369,Tsugumomo,1057
16668,Doubutsu no Kuni,1058
17007,Love in the Mask,1059
21132,Etsusa Oohashi Series,1060
21533,Grand Chase,1061
22902,Kabe no Naka no Tenshi,1062
23659,Kariage-kun,1063
43297,Kobayashi ga Kawai sugite Tsurai!!,1064
55301,Les Misérables,1065
55887,Clockwork Planet,1066
72949,Harumatsu Bokura,1067
77849,Beelzebub,1068
80887,Chronicle Legion,1069
99659,Shall we Have Dinner Tonight?,1070
100945,Nogi Wakaba wa Yuusha de Aru,1071
70,Übel Blatt,1072
257,Hybrid Child,1073
344,ES: Eternal Sabbath,1074
369,I Wish...,1075
556,Trinity Blood,1076
696,Hayate no Gotoku!,1077
776,Ginga Tetsudou 999,1078
1072,Kaze Hikaru,1079
1100,Tekken Chinmi,1080
1351,Switch,1081
1376,Dogs: Stray Dogs Howling in the Dark,1082
1474,Devilman,1083
1869,Ryuurouden,1084
2906,W-Juliet II,1085
3636,Rasetsu no Hana,1086
4109,Ciel,1087
8239,Vampire Knight: Ice Blue no Tsumi,1088
9264,Densha Otoko,1089
10386,Yume-iro Pâtissière,1090
11428,Higashi no Eden,1091
13850,Yakusoku Siren,1092
22519,To LOVE-Ru Darkness,1093
31509,Oda Nobuna no Yabou,1094
35459,My Heart Is Beating,1095
49865,Ajin,1096
60559,Aku no Musume,1097
60973,Mahouka Koukou no Rettousei: Kyuukousen-hen,1098
60977,Mahouka Koukou no Rettousei: Tsuioku-hen,1099
65489,Katayoku no Labyrinth,1100
67531,Shokugeki no Souma: à la Carte,1101
70795,Only Sense Online,1102
75065,Rokudenashi Majutsu Koushi to Akashic Records,1103
89266,Buddy Go!,1104
95915,Abigaile no Kemono-tachi,1105
96262,Nanatsu no Taizai: King no Manga Michi,1106
109229,Raise wa Tanin ga Ii,1107
110390,Daten no Inugami: Slash Døg - High School DxD Universe,1108
111720,Lan Chi,1109
113668,Tobaku Datenroku Kaiji: 24-oku Dasshutsu-hen,1110
115165,Boushoku no Berserk: Ore dake Level to Iu Gainen wo Toppa suru,1111
116201,Hige wo Soru. Soshite Joshikousei wo Hirou.,1112
1022,Eroica yori Ai wo Komete,1113
1344,Kirihito Sanka,1114
4611,Jormungand,1115
6045,Patalliro!,1116
7199,Tales of Symphonia: Extra Load,1117
7533,Chrome Shelled Regios,1118
8446,Ikigami,1119
9889,Kidou Senshi Gundam,1120
12243,Seitokai no Ichizon,1121
14975,Darker than Black: Shikkoku no Hana,1122
22829,Kingdom Hearts Another Report,1123
22956,Yukarism,1124
25300,RRR,1125
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,1126
47363,Kamisama no Iutoori 2,1127
49333,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo? Z,1128
57051,JoJo no Kimyou na Bouken,1129
58509,"Tabi ni Deyou, Horobiyuku Sekai no Hate made",1130
60703,Love Live! School Idol Diary,1131
69963,Jigoku Sensei Nube Neo,1132
70557,Out,1133
79555,Monte Cristo Hakushaku,1134
89217,"Omoi, Omoware, Furi, Furare",1135
89988,Bakemono no Ko,1136
94414,Smile Brush: My Old Pictures,1137
96792,Kimetsu no Yaiba,1138
97644,Shakunetsu no Takkyuu Musume,1139
99891,Tensei shitara Ken deshita,1140
766,Akuma de Sourou,1141
903,Lovers and Souls,1142
1709,Tegamibachi,1143
3276,Nanairo Sekai,1144
5157,Baki: New Grappler Baki,1145
5549,Gimmick!,1146
5627,Bloody Monday,1147
10403,Joou no Hana,1148
12664,Shounen Onmyouji,1149
13387,March Story,1150
14748,Aitsu no Daihonmei,1151
19325,Little Busters! Ecstasy Series,1152
21307,Kindaichi Shounen no Jikenbo - Shin Series,1153
24619,Rakuin no Monshou,1154
27719,Torikagosou no Kyou mo Nemutai Juunin-tachi,1155
37067,Recipe no Ouji-sama,1156
40481,Oomuro-ke,1157
45347,Phenomeno,1158
45597,Black Bullet,1159
48175,Old Master Q,1160
49331,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,1161
61583,Hellper,1162
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,1163
62841,"""Fushigi"" Toriatsukaimasu: Tsukumodou Kottouten",1164
82797,World End Economica,1165
83145,Shigatsu wa Kimi no Uso: 6-nin no Études,1166
95016,Poputepipikku,1167
102373,Mahou Shoujo Ikusei Keikaku: Restart,1168
103175,Ore no Isekai Shimai ga Jichou Shinai!,1169
103392,Nanatsu no Taizai: Seven Days,1170
103856,Living no Matsunaga-san,1171
16,Love Hina,1172
40,Black Cat,1173
1079,Goong,1174
1265,Higurashi no Naku Koro ni: Yoigoshi-hen,1175
3537,Yankee-kun to Megane-chan,1176
5113,Witch Hunter,1177
5380,Hyouge Mono,1178
5394,Kiss/Hug,1179
5505,Hanada Shounen-shi,1180
7747,Ushio to Tora,1181
11608,Shakugan no Shana X: Eternal Song - Harukanaru Uta,1182
15018,Kidou Senshi Gundam-san,1183
17462,Dousei Jidai,1184
23550,Eureka Seven,1185
25322,"Nineteen, Twenty-One",1186
25609,Sayonara Piano Sonata,1187
31029,Higurashi no Naku Koro ni Rei: Saikoroshi-hen,1188
37641,Junketsu Drop,1189
43693,Intellectual Village no Zashiki Warashi,1190
61221,Trace,1191
86710,Majo no Ie: Ellen no Nikki,1192
89265,Classi9,1193
92231,Ryuuou no Oshigoto!,1194
92582,Okosama Star,1195
112115,Act-age,1196
114568,Ride-On King,1197
112318,Jigokuraku,1198
188,Kindan no Koi de Ikou,1199
298,DOLL: IC in a Doll,1200
381,Junai Tokkou Taichou!,1201
553,Threads of Time,1202
634,Beniiro Hero,1203
1218,Akagi: Yami ni Oritatta Tensai,1204
1222,Little Busters! The 4-koma,1205
2566,Persona 3,1206
5806,Franken Fran,1207
7734,Absolute Witch,1208
8173,FLCL,1209
10318,C.M.B. Shinra Hakubutsukan no Jiken Mokuroku,1210
10874,Flat,1211
11415,Choujin Taikei,1212
12633,Savage Garden,1213
15578,GE: Good Ending,1214
16629,Nonnonbaa to Ore,1215
16659,Tobaku Datenroku Kaiji: Kazuya-hen,1216
17288,Katekyo Hitman Reborn! Secret Bullet,1217
23116,Accel World,1218
23353,Hakuouki,1219
25805,Gokusen Kanketsu-hen,1220
25855,Gunka no Baltzar,1221
27843,Toaru Kagaku no Railgun SS,1222
42545,Half & Half,1223
47204,InuYasha,1224
56435,Shinohayu: the Dawn of Age,1225
75099,Sword Art Online: Phantom Bullet,1226
85707,Durarara!! RE;Dollars-hen,1227
89049,Kyokou Suiri,1228
89920,Toshokan Sensou: Love & War Bessatsu-hen,1229
96525,Satsuriku no Tenshi,1230
100186,Haken no Kouki Altina: Shoukitan,1231
103078,Nanatsu no Taizai: Seven Days - Touzoku to Seishoujo,1232
398,Kingdom Hearts II,1233
584,Mirai Nikki,1234
1051,Kiniro no Corda,1235
1185,Katsu!,1236
1207,Terra e...,1237
1406,Kimi ni shika Kikoenai: Calling You,1238
3614,Subarashii Sekai,1239
8840,Hanatsukihime,1240
10169,Maou: Juvenile Remix,1241
10809,Suzumiya Haruhi-chan no Yuuutsu,1242
10893,Suki desu Suzuki-kun!!,1243
11558,Genkaku Picasso,1244
14568,Clover,1245
15426,Kenji,1246
20315,Piece,1247
23736,Opus,1248
25046,Kore wa Koi no Hanashi,1249
25541,Fuuma no Kojirou: Yagyuu Ansatsuchou,1250
34755,"Yozora no Sumikko de,",1251
34837,Angel Heart 2nd Season,1252
41835,To LOVE-Ru Darkness: Little Sisters,1253
43661,Owari no Seraph,1254
51227,Taimadou Gakuen 35 Shiken Shoutai,1255
64821,Hikikomori-tachi ni Ore no Seishun ga Honrou Sareteiru,1256
80385,Kono Subarashii Sekai ni Shukufuku wo!,1257
86336,Trinity Seven: 7-nin no Mashotsukai The Novel,1258
94343,100-manen no Onna-tachi,1259
95212,Osomatsu-san,1260
96643,Ore wo Suki nano wa Omae dake ka yo,1261
98449,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",1262
45,Ichigo 100%,1263
587,Lucky☆Star,1264
1161,Kurosagi Shitai Takuhaibin,1265
1740,You're So Cool,1266
3519,Masca: The Tale of the Great Mage of Hessed,1267
6624,Zettai Heiwa Daisakusen,1268
10412,Warau Kanoko-sama,1269
10812,Vampire Knight: Noir no Wana,1270
11782,Monokuro Shounen Shoujo,1271
14154,Arakawa Under the Bridge,1272
17992,Denpa-teki na Kanojo,1273
18983,Fushigi Yuugi Gaiden,1274
23689,"Inari, Konkon, Koi Iroha.",1275
25861,Aoki Hagane no Arpeggio,1276
62509,New Game!,1277
65169,Kurumada Suikoden: Hero of Heroes,1278
77467,Higurashi no Naku Koro ni - Dai 4-wa: Himatsubushi-hen,1279
79061,Hinomaruzumou,1280
79943,Yahari 4-koma demo Ore no Seishun Love Comedy wa Machigatteiru.,1281
83923,Fate/strange Fake,1282
87921,Bakemono no Ko,1283
90288,Kingdom Hearts II,1284
95347,Kakegurui Twin,1285
95377,Ayakashi Ko,1286
97579,Koushaku Reijou no Tashinami,1287
99361,Shinmai Maou no Testament: Sweet!,1288
100943,IDOLiSH7: Trigger - Before the Radiant Glory,1289
101482,Mahouka Koukou no Rettousei: Double Seven-hen,1290
108529,Angel Beats!: The Last Operation,1291
109330,Kimi wa Natsu no Naka,1292
551,The Tarot Café,1293
740,Tajuu Jinkaku Tantei Psycho,1294
1668,Black Jack ni Yoroshiku,1295
1747,Igano Kabamaru,1296
3081,Chokomimi,1297
4459,Kuruizaki no Hana,1298
4998,Hime-chan no Ribbon,1299
5994,Nana to Kaoru,1300
10580,Persona 4,1301
10968,Mou Hitotsu no Monster: The Investigative Report,1302
11516,Heart no Kuni no Alice: Wonderful Wonder World,1303
18552,Starry☆Sky: In Autumn - Comic Anthology,1304
20266,Ouroboros: Keisatsu wo Sabaku wa Ware ni Ari,1305
27047,Ikumen☆After,1306
37683,Kidou Senshi Gundam Thunderbolt,1307
41769,Pink,1308
47811,GJ-bu,1309
49537,ReRe Hello,1310
56133,Magika no Kenshi to Basileus,1311
76813,Chichi to Ko,1312
80363,Kid I Ruck!,1313
85900,Kuroko no Basket: Replace Plus,1314
86129,Naruto Hiden Series,1315
87498,Tatakau Panya to Automaton Waitress,1316
91913,Charlotte,1317
94392,Durarara!! 18 Shiryaku,1318
50,Shaman King,1319
74,Air Gear,1320
107,Chobits,1321
703,Trigun,1322
848,Master Keaton,1323
1275,MAX Lovely!,1324
1608,Kyoushoku Soukou Guyver,1325
1975,Deep Love: Reina no Unmei,1326
3565,Shinobi Life,1327
4219,Private Actress,1328
5767,The Flowers of Evil,1329
10183,xxxHOLiC: AnotherHOLiC,1330
10410,Blood+,1331
10550,Toradora Spin-off!,1332
10686,Yongbi Bulpae Oejeon,1333
12297,Hidan no Aria,1334
13450,Kuroshitsuji Anthology Comic: Nijishitsuji,1335
14065,Yumekui Merry,1336
14440,I Am a Hero,1337
17202,Clover no Kuni no Alice: Cheshire Cat to Waltz,1338
19200,Ookami-heika no Hanayome,1339
35673,Nickelodeon,1340
41021,Strike the Blood,1341
42331,Sherlock,1342
54663,Bambi to Dhole,1343
54925,Diamond Dust,1344
78003,Fairy Tail,1345
86571,Links,1346
87303,Gamers!,1347
89355,Yamada to Shounen,1348
90290,Kingdom Hearts II Short Stories,1349
96936,Hanayome wa Motodanshi.,1350
100432,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,1351
105071,Ninja Shinobu-san no Junjou,1352
117580,Kengan Omega,1353
111953,Hananoi-kun to Koi no Yamai,1354
36,Kamikaze Kaitou Jeanne,1355
572,Midori no Hibi,1356
580,Yureka,1357
789,Full Metal Panic!,1358
1162,Bitter Virgin,1359
1675,Tantei Gakuen Q,1360
1832,Seigi no Mikata,1361
3153,Q.E.D.: Shoumei Shuuryou,1362
3711,Shinigami no Ballad.,1363
5060,Karakuri Odette,1364
10976,Seton,1365
11061,Amanchu!,1366
11180,Orange Yane no Chiisana Ie,1367
13801,Drifters,1368
13992,Azumanga Daioh: Hoshuu-hen,1369
14121,Oyaji,1370
17154,Zekkyou Gakkyuu,1371
17200,Makai Ouji: Devils and Realist,1372
17234,Seishun Kouryakuhon,1373
17988,Shinya Shokudou,1374
18162,Ningen Series,1375
21443,The Legend of the Sun Knight,1376
23382,Heavy Object,1377
23947,Kara no Kyoukai: The Garden of Sinners,1378
24822,Trinity Seven: 7-nin no Mashotsukai,1379
27079,Ginga Nagareboshi Gin Shin Gaiden,1380
28973,Toaru Kagaku no Railgun SS2,1381
36083,Kiss Wood,1382
41705,No Hero,1383
48649,Sakamoto desu ga?,1384
49293,Nobunaga no Chef,1385
60801,Handa-kun,1386
65021,Pandemonium: Majutsushi no Mura,1387
67951,Sabaku no Harem,1388
69371,Psycho-Pass,1389
70919,Date A Live: Tooka Dead End,1390
